"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement","band_no","band_ID"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Mozambique Channel Lower Slope","Lower Slope waters in Mozambique Channel Ecoregion (1800-3500m depth)","NA",143,"M3.1","Continental and island slopes","These lightless slopes of sand, mud and rocky outrops run down from the shallower shelf break to the very deep abyssal basins. Nutrients falling from upper ocean layers and delivered by currents from the shelf support diverse communities of microbial decomposers, detritivores like crabs and demersal fish, and their predators, but sessile animals are rare and algae are absent. Biomass is relatively low and peaks at mid-slope, diminishing with depth as food and temperature decrease and bathymetric pressure increases.","https://global-ecosystems.org/explore/groups/M3.1","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Mozambique Channel Mid Shelf","Mid Shelf waters in Mozambique Channel Ecoregion (40-100m depth)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Mozambique Channel Mid Slope","Mid Slope waters in Mozambique Channel Ecoregion (1000-1800m depth)","NA",143,"M3.1","Continental and island slopes","These lightless slopes of sand, mud and rocky outrops run down from the shallower shelf break to the very deep abyssal basins. Nutrients falling from upper ocean layers and delivered by currents from the shelf support diverse communities of microbial decomposers, detritivores like crabs and demersal fish, and their predators, but sessile animals are rare and algae are absent. Biomass is relatively low and peaks at mid-slope, diminishing with depth as food and temperature decrease and bathymetric pressure increases.","https://global-ecosystems.org/explore/groups/M3.1","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Mozambique Channel Shelf Edge","Shelf Edge waters in Mozambique Channel Ecoregion (150 - 500m depth)","NA",143,"M3.1","Continental and island slopes","These lightless slopes of sand, mud and rocky outrops run down from the shallower shelf break to the very deep abyssal basins. Nutrients falling from upper ocean layers and delivered by currents from the shelf support diverse communities of microbial decomposers, detritivores like crabs and demersal fish, and their predators, but sessile animals are rare and algae are absent. Biomass is relatively low and peaks at mid-slope, diminishing with depth as food and temperature decrease and bathymetric pressure increases.","https://global-ecosystems.org/explore/groups/M3.1","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Mozambique Channel Upper Shelf","Upper Shelf waters in Mozambique Channel Ecoregion (0-40m depth)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Mozambique Channel Upper Slope","Upper Slope waters in Mozambique Channel Ecoregion (500-1000m depth)","NA",143,"M3.1","Continental and island slopes","These lightless slopes of sand, mud and rocky outrops run down from the shallower shelf break to the very deep abyssal basins. Nutrients falling from upper ocean layers and delivered by currents from the shelf support diverse communities of microbial decomposers, detritivores like crabs and demersal fish, and their predators, but sessile animals are rare and algae are absent. Biomass is relatively low and peaks at mid-slope, diminishing with depth as food and temperature decrease and bathymetric pressure increases.","https://global-ecosystems.org/explore/groups/M3.1","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Canyon","Canyon in Sofala Bight Ecoregion (steep-walled valleys with V-shaped cross sections)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Coral Reefs","Coral Reefs in Sofala Bight Ecoregion (live reefs or algae)","NA",122,"M1.3","Photic coral reefs","These slow growing biogenic structures are formed by the calcium carbonate skeletons of certain coral species that depend on symbiotic relationships with algae. They occur in warm, shallow, low-nutrient waters and provide complex three-dimensional habitat for a highly diverse community across all trophic levels, from algae to sharks, along with other characteristic sessile organisms like coralline algae and sponges. Niche habitats produce specialist behaviours and diets, like the symbiotic relationship between clown fish and anemones. Storms and marine heat waves drive cycles of reef destruction and renewal.","https://global-ecosystems.org/explore/groups/M1.3","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Estuary","Estuaries & outflows in Sofala Bight Ecoregion (areas within 2.5km buffer from rivermouth)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Microalgal Mats","Microalgal Mats in Sofala Bight Ecoregion (visible accumulations of microscopic algae in sandy sediments)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Rock","Rock in Sofala Bight Ecoregion (exposed hardbottom area with few corals)","NA",122,"M1.3","Photic coral reefs","These slow growing biogenic structures are formed by the calcium carbonate skeletons of certain coral species that depend on symbiotic relationships with algae. They occur in warm, shallow, low-nutrient waters and provide complex three-dimensional habitat for a highly diverse community across all trophic levels, from algae to sharks, along with other characteristic sessile organisms like coralline algae and sponges. Niche habitats produce specialist behaviours and diets, like the symbiotic relationship between clown fish and anemones. Storms and marine heat waves drive cycles of reef destruction and renewal.","https://global-ecosystems.org/explore/groups/M1.3","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Rubble","Rubble in Sofala Bight Ecoregion (loose, rough fragments of broken coral)","NA",122,"M1.3","Photic coral reefs","These slow growing biogenic structures are formed by the calcium carbonate skeletons of certain coral species that depend on symbiotic relationships with algae. They occur in warm, shallow, low-nutrient waters and provide complex three-dimensional habitat for a highly diverse community across all trophic levels, from algae to sharks, along with other characteristic sessile organisms like coralline algae and sponges. Niche habitats produce specialist behaviours and diets, like the symbiotic relationship between clown fish and anemones. Storms and marine heat waves drive cycles of reef destruction and renewal.","https://global-ecosystems.org/explore/groups/M1.3","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Seagrass","Seagrass in Sofala Bight Ecoregion","NA",120,"M1.1","Seagrass meadows","These shallow, subtidal systems are the only marine ecosystems with an abundance of flowering plants. They are typically found mostly on soft, sandy or muddy substrates around relatively sheltered coastlines. Extent is limited in the shallows by wave action and tidal exposure, and at depth by light availability. Productive ecosystems, their three-dimensional structure provides shelter for juvenile fish, invertebrates and epiphytic algae. Diverse organisms live in and around seagrass beds including many grazers, from tiny invertebrates to megafauna such as dugongs.","https://global-ecosystems.org/explore/groups/M1.1","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Lower Shelf","Lower Shelf waters in Sofala Bight Ecoregion (100-150m depth)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Mid Shelf","Mid Shelf waters in Sofala Bight Ecoregion (40-100m depth)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Shelf Edge","Shelf Edge waters in Sofala Bight Ecoregion (150 - 500m depth)","NA",143,"M3.1","Continental and island slopes","These lightless slopes of sand, mud and rocky outrops run down from the shallower shelf break to the very deep abyssal basins. Nutrients falling from upper ocean layers and delivered by currents from the shelf support diverse communities of microbial decomposers, detritivores like crabs and demersal fish, and their predators, but sessile animals are rare and algae are absent. Biomass is relatively low and peaks at mid-slope, diminishing with depth as food and temperature decrease and bathymetric pressure increases.","https://global-ecosystems.org/explore/groups/M3.1","ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Shore (300m buffer)","Shore waters in Sofala Bight Ecoregion (300m buffer from shore)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
"2024/08/24 00:00:00",183,"wcs_mozam_marine_2022","vector",NA,"Ecosys_EN","Sofala Bight Upper Shelf","Upper Shelf waters in Sofala Bight Ecoregion (0-40m depth)","NA",255,"NA","No Data","No Data",NA,"ValueToValue",,"Ben_Cresswell","Final",,NA,NA,2.1,NA,NA,"001","0183001"
