"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement"
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P11","Mediterranean coastal desert scrub of Euphorbia lactiflua / Eulychnia saint-pieana","Middle slopes of the western slope of the coastal hills of the northern Atacama region and southern Antofagasta, 200–700 m elevation, associated with the ultra-hyperarid hyperoceanic thermo-Mediterranean bioclimatic zone. Controlled by the occurrence of precipitation, which determines the abundance of the herbaceous stratum. The scarcity of annual plants indicates that fog partially compensates for the water deficit during dry years, which, however, show a lower abundance of herbaceous plants than in rainy years.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P12","Mediterranean interior desert scrub of Oxyphyllum ulicinum - Gymnophyton foliosum","Eastern area of ​​the Coastal mountain range in the north of the Atacama region and south of Antofagasta, between 400 and 1,300 m, associated with the ultra-hyperarid hyperoceanic thermo-Mediterranean and lower mesomediterranean bioclimatic zone. Only determined by the occasional occurrence of rainfall, which triggers the development of the herbaceous carpet. The shrubs are strongly adapted to conditions of extreme aridity, so that, under local conditions of favourable humidity, they can develop their reproductive structures every year.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P13","Mediterranean coastal desert scrub of Heliotropium floridum - Atriplex clivicola","Low coastal area of ​​the center of the Atacama region, between 0 and 200 m, in the lower thermo-Mediterranean ultrahyperarid and hyperarid hyperoceanic bioclimatic floors. Strongly determined, as in the ecosystems described above, by the interannual variability of rainfall. The driest years show almost completely absent vegetation, with most shrubs with their external tissues dry, while in rainy years a large quantity of herbaceous, annual and perennial plants and shrubs with their external tissues renewed can be observed.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P14","Mediterranean coastal desert scrub of Oxalis virgosa / Eulychnia breviflora","Western coastal areas of the central Atacama region, 0–400 m, ultra-hyperarid thermo-Mediterranean and hyperarid hyperoceanic bioclimatic zones. The dynamics of this vegetation layer is associated with the interannual variability of rainfall. In dry years, vegetation experiences little development, and some shrubs even tend to eliminate most or all of their external tissues and stop flowering. During rainy years, annuals and geophytes emerge, and shrubs renew their tissues and flower.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P15","Mediterranean interior desert scrub of Skytanthus acutus - Atriplex deserticola","Interior plain of the Atacama region and southern Antofagasta, 200–1,500 m, ultra-hyperarid mesotropical, ultra-hyperarid thermo-Mediterranean and marginally in the ultra-hyperarid hyperoceanic lower mesomediterranean bioclimatic zones. The two dominant species tend to maintain their vegetative and generative structures even during dry years, being during these periods almost the only species possible to differentiate, while the rest of the plants lose practically all their aerial organs, renewing them during the more humid periods.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P16","Mediterranean interior desert scrub of Huidobria chilensis - Nolana leptophylla","Northern foothills of the Atacama region, 1,600–2,500 m, upper mesotropical ultra-hyperarid lower and supratropical ultra-hyperarid hyperoceanic bioclimatic zones.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P17","Mediterranean coastal desert scrub of Oxalis virgosa - Heliotropium stenophyllum","Coastal areas of the southern Atacama and northern Coquimbo regions, 0–300 m, upper thermo-Mediterranean hyper-arid and lower arid hyper-oceanic bioclimatic zones. It has been suggested that the current vegetation formations correspond to successional phases of other more developed units. In the area of ​​this vegetation level, favourable situations of greater humidity, in the absence of anthropic intervention, would lead to forest formations dominated by Lithraea caustica. Despite this, it seems that most of the area is permanently limited in its evolution, by the interannual variation of precipitation and by the low incidence of fog in the coastal areas of lower elevation.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P18","Mediterranean interior desert scrub of Adesmia argentea - Bulnesia chilensis","Inland sector of the southern Atacama and northern Coquimbo regions, 300–1,900 m, associated with the upper thermo-Mediterranean and mesomediterranean (antitropical) hyperarid and lower arid hyperoceanic bioclimatic zones. There are no records of the natural dynamics of this terrestrial ecosystem. Strong anthropogenic pressures, mainly for its exploitation as a dendroenergy resource, have produced severe degradation processes in this ecosystem.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P19","Mediterranean interior desert scrub of Heliotropium stenophyllum - Flourensia thurifera","Arid interior zones near the coast of the central-north of the Coquimbo region, 100–900 m, in the upper thermo-Mediterranean and lower mesomediterranean arid hyper-oceanic bioclimatic floors. It has been proposed that the predominant type of vegetation in this ecosystem, where Heliotropium stenophyllum and/or Flourensia thurifera dominate, corresponds to a regressive phase of an arborescent scrubland dominated by Cordia decandra, where meadows and scrublands with a high presence of Gutierrezia resinosa correspond to the states of most severe anthropogenic disturbance. Seedling survival tends to be greater in more humid places or under the nurse effect of other plants. Changes in water availability are modulated by cycles associated with El Niño events.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P20","Mediterranean interior desert scrub of Flourensia thurifera - Colliguaja odorifera","Interior of the south-central Coquimbo region, between 300 and 2,000 m. It is located in the upper thermo-Mediterranean and arid mesomediterranean and lower hyperoceanic semi-arid bioclimatic zones. It has been suggested that it corresponds to a phase of degradation of a desertified sclerophyllous forest formation, although this is not entirely supported by the climatic conditions in which it develops; it could also correspond to a natural situation resulting from a retreating desertification effect. The degradation of the typical scrubland of this ecosystem leads to an annual grassland that is colonized, in a first phase, by Gutierrezia resinosa, while the typical elements of an advanced stage of succession could be Cordia decandra in the most arid sectors and Porlieria chilensis-Quillaja saponaria in the most humid ones. The nurse effect seems to be important in the recruitment of columnar cacti such as Eulychnia acida and Trichocereus coquimbanus. The presence of seed banks allows plants, especially annual plants, to renew themselves after rain events associated with El Niño.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
"2024/07/30 00:00:00",22,"ubonn_chile_veg_2022","vector","Ecosystems_Chile_2022","CODE","P21","Mediterranean coastal desert scrub of Bahia ambrosioides / Puya chilensis","Coastal zone of the central-southern Coquimbo region, 0-500 m, upper thermo-Mediterranean and lower arid mesomediterranean bioclimatic zones and lower hyperoceanic semi-arid zones. It is possible that, especially in the southern part of this ecosystem, climatic potentials allow the existence of forests or at least arborescent thickets, which have probably been eliminated from their original areas, presenting only small remnant fragments. The arid conditions of the area make a rapid recovery of such formations difficult.",31,"T5.2","Succulent or Thorny deserts and semi-deserts","Succulent or Thorny deserts and semi-deserts are restricted in their occurrence to parts of the Americas, Africa, Madagascar and south Asia. They have a sparse cover of typical cactus-like plants and other slow-growing spiny and succulent species, on stony low-nutrient soils. Many of these plants store water in their stems and have deep roots. Short-lived plant species emerge after rains from dormant organs or soil seed banks. Plants and animals tolerate extreme summer temperatures and mild winters. Nocturnal and burrowing mammals are able to avoid extreme temperatures. Diverse opportunistic invertebrates and reptiles occur, along with small numbers of large-ranging ungulates.","https://global-ecosystems.org/explore/groups/T5.2","ValueToValue",,"David_Keith","final",,TRUE,"Patricio_Pliscoff",2.1,NA,NA
