"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement","band_no","band_ID"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","41","Calcareous grassland","Often unenclosed grasslands, not managed intensively, and occur on calcareous soils (pH above 7.0).",255,"NA","No Data","No Data",NA,"ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","44","Improved grassland","Meadows and pastures which have been so affected by heavy grazing, drainage, or the application of herbicides, inorganic fertilisers, slurry or high doses or manure that they have lost many of the species which one could expect to find in an unimproved sward. They have only a very limited range of grasses and a few common forbs",47,"T7.2","Sown pastures and fields","In these intensively managed agricultural systems, grasses and legumes are sown and cultivated, with regular inputs of nutrients and (sometimes) water, primary for the mostly commercial production of livestock or food (hay) for livestock. Sown pastures are structurally simple ecosystems with low-diversity and high-productivity. They are dominated by one or few selected plant species as primary food sources for one animal species (usually large mammalian herbivores). Management includes chemical or physical treatments to exclude competitors, predators, herbivores, or pathogens. They differ from less intensively managed rangeland (e.g. T5) and semi-natural grasslands (T7.5), where livestock graze in predominantly native ecosystems.","https://global-ecosystems.org/explore/groups/T7.2","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","45","Marshy grassland","A diffuse category covering certain Molinia grasslands, grasslands with a high proportion of Juncus species, Carex species or Filipendula ulmaria, and wet meadows and pastures supporting communities of species such as Caltha palustris or Valeriana species, where broadleaved herbs rather than grasses, predominate",255,"NA","No Data","No Data",NA,"ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","50","Bracken","Areas dominated by Pteridium aquilinum, or with scattered patches of this species.",255,"NA","No Data","No Data",NA,"ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","58","Dry dwarf shrub heath","Vegetation with greater than 25% cover of ericoids or small gorse species in relatively dry situations forms this category.",18,"T3.3","Cool temperate heathlands","In cool temperate, humid, maritime environments, a dense cover of low shrubs with small tough leaves is interspersed with grasses and ferns. Cold temperatures and low-fertility acid soils limit productivity, with wet subsoils limiting decomposition so that organic matter accumulates. Low intensity fires may occur in the warmer months. Browsing mammals, such as rabbits and deer, bring nutrients from more productive systems and maintain the shrubby composition. Canids and raptors are common predators of ground-nesting birds and rodents, in a relatively simple foodweb.","https://global-ecosystems.org/explore/groups/T3.3","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","61","Wet dwarf shrub heath","Primarily woody vegetation with more than 25% cover of ericoids and/or small Ulex species.",18,"T3.3","Cool temperate heathlands","In cool temperate, humid, maritime environments, a dense cover of low shrubs with small tough leaves is interspersed with grasses and ferns. Cold temperatures and low-fertility acid soils limit productivity, with wet subsoils limiting decomposition so that organic matter accumulates. Low intensity fires may occur in the warmer months. Browsing mammals, such as rabbits and deer, bring nutrients from more productive systems and maintain the shrubby composition. Canids and raptors are common predators of ground-nesting birds and rodents, in a relatively simple foodweb.","https://global-ecosystems.org/explore/groups/T3.3","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","70","Blanket bog","Blanket bog comprises Sphagnum-rich vegetation on deep peat, forming a blanket over both concave and convex surfaces, on level to moderately sloping ground in the uplands.",75,"TF1.6","Boreal, temperate and montane peat bogs","Peat bogs in the boreal-subarctic and temperate areas of the world account for up to 40% of the world’s soil carbon. They are landscape sponges, with highly specialised plant life including shrubs, sedges and mosses equipped to grow in acidic, nutrient-poor, low-oxygen, waterlogged soils. Sphagnum moss and other peat-forming plants are foundational to these ecosystems. Insects are the dominant animal group, along with amphibians, reptiles, rodents and a few visiting birds.","https://global-ecosystems.org/explore/groups/TF1.6","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","71","Raised bog","Raised bogs are found on estuarine flats, river flood plains and other level areas with impeded drainage in the lowlands, also at moderate altitudes, where they may grade into blanket mire.",75,"TF1.6","Boreal, temperate and montane peat bogs","Peat bogs in the boreal-subarctic and temperate areas of the world account for up to 40% of the world’s soil carbon. They are landscape sponges, with highly specialised plant life including shrubs, sedges and mosses equipped to grow in acidic, nutrient-poor, low-oxygen, waterlogged soils. Sphagnum moss and other peat-forming plants are foundational to these ecosystems. Insects are the dominant animal group, along with amphibians, reptiles, rodents and a few visiting birds.","https://global-ecosystems.org/explore/groups/TF1.6","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","72","Modified bog","Wet modified bog vegetation with little or no Sphagnum, often with bare peat. Dry modified bog is dominated by Calluna vulgaris and other ericoids, or by Eriophorum vaginatum, on peat more than 0.5m deep.",75,"TF1.6","Boreal, temperate and montane peat bogs","Peat bogs in the boreal-subarctic and temperate areas of the world account for up to 40% of the world’s soil carbon. They are landscape sponges, with highly specialised plant life including shrubs, sedges and mosses equipped to grow in acidic, nutrient-poor, low-oxygen, waterlogged soils. Sphagnum moss and other peat-forming plants are foundational to these ecosystems. Insects are the dominant animal group, along with amphibians, reptiles, rodents and a few visiting birds.","https://global-ecosystems.org/explore/groups/TF1.6","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","78","Fen","Fens are defined as minerotrophic mires, usually over peat more than 0.5 m deep (but see E3.3). The water table is at or just below the surface.",76,"TF1.7","Boreal and temperate fens","Fens occur extensively in boreal-subarctic and cool temperate regions. Like peat bogs, with which they may form mosaics, they have waterlogged organic soils, but they are rich in mineral nutrients and typically neutral or alkaline in pH. The vegetation comprises a low diversity of small plants, fungi and brown mosses, but woody plants are generally absent. They support insects, specialised frogs and some birds. Shallow standing water or permafrost may be present.","https://global-ecosystems.org/explore/groups/TF1.7","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","85","Peat (bare)","Patches of bare peat more than 0.25 ha in extent (that is, approximately 50 m x 50 m).",75,"TF1.6","Boreal, temperate and montane peat bogs","Peat bogs in the boreal-subarctic and temperate areas of the world account for up to 40% of the world’s soil carbon. They are landscape sponges, with highly specialised plant life including shrubs, sedges and mosses equipped to grow in acidic, nutrient-poor, low-oxygen, waterlogged soils. Sphagnum moss and other peat-forming plants are foundational to these ecosystems. Insects are the dominant animal group, along with amphibians, reptiles, rodents and a few visiting birds.","https://global-ecosystems.org/explore/groups/TF1.6","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","86","Swamp","Swamp contains tall emergent vegetation typical of the transition between open water and exposed land. Swamps are generally in standing water for a large part of the year, but may occasionally be found on substrates that are seldom immersed, as in the later stages of the seral succession to marshy grassland.",76,"TF1.7","Boreal and temperate fens","Fens occur extensively in boreal-subarctic and cool temperate regions. Like peat bogs, with which they may form mosaics, they have waterlogged organic soils, but they are rich in mineral nutrients and typically neutral or alkaline in pH. The vegetation comprises a low diversity of small plants, fungi and brown mosses, but woody plants are generally absent. They support insects, specialised frogs and some birds. Shallow standing water or permafrost may be present.","https://global-ecosystems.org/explore/groups/TF1.7","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","90","Open Water","Defined as water lying beyond the limits of swamp or emergent vegetation, although it may contain submerged, free-floating or floating-leaved vegetation.",255,"NA","No Data","No Data",NA,"ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","106","Intertidal vegetation","Zostera, green algal beds or brown algal beds",255,"NA","No Data","No Data",NA,"ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","107","Intertidal bare surfaces","Includes mud and sand flats",159,"MT1.3","Sandy shorelines","Beaches, sand bars and spits are exposed to waves and tides on moderate-high energy coasts, and rely on drift seaweed and surf-zone phytoplankton for nutrients. Polychaete worms, bivalve shellfish and a range of smaller invertebrates burrow in the shifting sediments, while larger vertebrate animals like seabirds, egg-laying turtles and scavenging foxes can also be found at various times. Storm tides and waves periodically restructure the sediments and profoundly influence the traits of the organisms living in these highly dynamic systems.","https://global-ecosystems.org/explore/groups/MT1.3","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","119","Saltmarsh","Vegetation peculiar to this area, characterised by species such as Frankenia laevis or Suaeda fruticosa,",170,"MFT1.3","Coastal saltmarshes and reedbeds","Coastal salt marshes and reedbeds are mosaics of salt-tolerant grasses and low, typically succulent shrubs. structured by strong gradients of salinity and tidal influence. Salts may approach hypersaline levels near the limit of high spring tides, especially in the tropics. As well as larger plants, algal mats and phytoplankton contribute to productivity, while freshwater run-off and tides bring organic material and nutrients. Bacteria and fungi decompose biomass in oxygen-poor subsoils, and support a range of crustaceans, worms, snails and small fish. Shorebirds breed and forage in saltmarshes, with migratory species dispersing plants and animals.","https://global-ecosystems.org/explore/groups/MFT1.3","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","128","Open dune","Comprises the three early successional stages of dune formation, less stable and with low vegetation cover",163,"MT2.1","Coastal shrublands and grasslands","A low diversity of specialised plants and animals live in grasslands, shrublands, and low forests on coastlines above the high tide mark where they are exposed to harsh conditions of salt influx, desiccating winds and sunshine, and disturbances associated with storms or unstable substrates (e.g. cliffs and dunes). Plants, for example, exhibit traits such as succulence and rhizomes to promote persistence in these conditions, and many organisms are widely dispersed by winds or ocean currents. Consumers like seabirds or seals move between terrestrial and marine environments.","https://global-ecosystems.org/explore/groups/MT2.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","130","Dune grassland","All grassland occurring on consolidated and flattened dunes",163,"MT2.1","Coastal shrublands and grasslands","A low diversity of specialised plants and animals live in grasslands, shrublands, and low forests on coastlines above the high tide mark where they are exposed to harsh conditions of salt influx, desiccating winds and sunshine, and disturbances associated with storms or unstable substrates (e.g. cliffs and dunes). Plants, for example, exhibit traits such as succulence and rhizomes to promote persistence in these conditions, and many organisms are widely dispersed by winds or ocean currents. Consumers like seabirds or seals move between terrestrial and marine environments.","https://global-ecosystems.org/explore/groups/MT2.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","131","Dune heath","All heathland occurring on consolidated and flattened dunes",163,"MT2.1","Coastal shrublands and grasslands","A low diversity of specialised plants and animals live in grasslands, shrublands, and low forests on coastlines above the high tide mark where they are exposed to harsh conditions of salt influx, desiccating winds and sunshine, and disturbances associated with storms or unstable substrates (e.g. cliffs and dunes). Plants, for example, exhibit traits such as succulence and rhizomes to promote persistence in these conditions, and many organisms are widely dispersed by winds or ocean currents. Consumers like seabirds or seals move between terrestrial and marine environments.","https://global-ecosystems.org/explore/groups/MT2.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","132","Dune scrub","All scrub occurring on consolidated and flattened dunes",163,"MT2.1","Coastal shrublands and grasslands","A low diversity of specialised plants and animals live in grasslands, shrublands, and low forests on coastlines above the high tide mark where they are exposed to harsh conditions of salt influx, desiccating winds and sunshine, and disturbances associated with storms or unstable substrates (e.g. cliffs and dunes). Plants, for example, exhibit traits such as succulence and rhizomes to promote persistence in these conditions, and many organisms are widely dispersed by winds or ocean currents. Consumers like seabirds or seals move between terrestrial and marine environments.","https://global-ecosystems.org/explore/groups/MT2.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","134","Maritime cliff and slope (unvegetated)","Cliffs formed of rock (including chalk) with less than 10% vascular plant cover.",163,"MT2.1","Coastal shrublands and grasslands","A low diversity of specialised plants and animals live in grasslands, shrublands, and low forests on coastlines above the high tide mark where they are exposed to harsh conditions of salt influx, desiccating winds and sunshine, and disturbances associated with storms or unstable substrates (e.g. cliffs and dunes). Plants, for example, exhibit traits such as succulence and rhizomes to promote persistence in these conditions, and many organisms are widely dispersed by winds or ocean currents. Consumers like seabirds or seals move between terrestrial and marine environments.","https://global-ecosystems.org/explore/groups/MT2.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","135","Maritime cliff and slope (vegetated)","Includes both natural and artificial exposed rock surfaces where these are almost entirely lacking in vegetation, as well as various forms of excavations and waste tips. Significant communities of mosses, lichens and ferns growing on walls or rock ledges",163,"MT2.1","Coastal shrublands and grasslands","A low diversity of specialised plants and animals live in grasslands, shrublands, and low forests on coastlines above the high tide mark where they are exposed to harsh conditions of salt influx, desiccating winds and sunshine, and disturbances associated with storms or unstable substrates (e.g. cliffs and dunes). Plants, for example, exhibit traits such as succulence and rhizomes to promote persistence in these conditions, and many organisms are widely dispersed by winds or ocean currents. Consumers like seabirds or seals move between terrestrial and marine environments.","https://global-ecosystems.org/explore/groups/MT2.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","142","Natural rock exposure and waste",NA,19,"T3.4","Young rocky pavements, lava flows and screes","With a scattered distribution globally, these young rocky ecosystems are exposed to extreme temperatures, weathering and disturbance, and have limited capacity to retain water and nutrients. Analogues in icy environments belong to T6.2. Productivity and diversity are consequently low. Lichens and mosses are often abundant and important to ecosystem development, slowly building soils through incremental retention of moisture and nutrients. Successional development of soils and vegetation may be interrupted by landslides, eruptions and other mass movements. Small-leaved pioneer shrubs and grasses are sparse, often growing in crevices. The simple foodwebs are comprised mainly of microbes and itinerant organisms, with few resident vertebrates other than reptiles and ground-nesting birds.","https://global-ecosystems.org/explore/groups/T3.4","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","143","Inland cliff","Rock surfaces over 2 m high and sloping at more than 60°.",19,"T3.4","Young rocky pavements, lava flows and screes","With a scattered distribution globally, these young rocky ecosystems are exposed to extreme temperatures, weathering and disturbance, and have limited capacity to retain water and nutrients. Analogues in icy environments belong to T6.2. Productivity and diversity are consequently low. Lichens and mosses are often abundant and important to ecosystem development, slowly building soils through incremental retention of moisture and nutrients. Successional development of soils and vegetation may be interrupted by landslides, eruptions and other mass movements. Small-leaved pioneer shrubs and grasses are sparse, often growing in crevices. The simple foodwebs are comprised mainly of microbes and itinerant organisms, with few resident vertebrates other than reptiles and ground-nesting birds.","https://global-ecosystems.org/explore/groups/T3.4","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","155","Quarry","Excavations such as gravel, sand or chalk pits and stone quarries",49,"T7.4","Urban and industrial ecosystems","Cities, smaller settlements and industrial areas are structurally complex ecosystems and characterised by their highly dynamic spatial structure. Diverse patch types include buildings, paved surfaces, transport infrastructure, parks and gardens; excavations, bare ground and refuse areas. Patches undergo periodic destruction and renewal. Human population density is high, relative to other ecosystems, and dependent on large subsidies of imported resources (particularly water, nutrients and food). Interactions among patch types and human social behaviours produce emergent properties and complex feedbacks among ecosystem components.","https://global-ecosystems.org/explore/groups/T7.4","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","159","Arable crops","Arable cropland, horticultural land (for example nurseries, vegetable plots, flower beds), freshly-ploughed land and recently reseeded grassland, such as rye grass and rye- clover leys, often managed for silage.",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
"2024/07/25 00:00:00",181,"aberuni_wales_eco_2024","raster","habitat_detailed_Wales_2020_cut.tif","raster code","200","Artificial bare surfaces","Lacking vegetation but human-made",49,"T7.4","Urban and industrial ecosystems","Cities, smaller settlements and industrial areas are structurally complex ecosystems and characterised by their highly dynamic spatial structure. Diverse patch types include buildings, paved surfaces, transport infrastructure, parks and gardens; excavations, bare ground and refuse areas. Patches undergo periodic destruction and renewal. Human population density is high, relative to other ecosystems, and dependent on large subsidies of imported resources (particularly water, nutrients and food). Interactions among patch types and human social behaviours produce emergent properties and complex feedbacks among ecosystem components.","https://global-ecosystems.org/explore/groups/T7.4","ValueToValue",,"Richard_Lucas","final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA,"001","0181001"
