"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement","band_no","band_ID"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Coastal Floodplain Forests","Coastal Floodplain Forests","No further information",71,"TF1.2","Subtropical/temperate forested wetlands","Forested wetlands in temperate and subtropical climates undergo periodic flooding. One or two tree species dominate the canopy. Trees shape the flow of flood waters, the ground surface, and the understorey, as well as animal habitats. With flooding, complex aquatic food webs support turtles, frogs, fish and birds, but can produce microbial blooms with nutrients flushed from the floodplain. Many vertebrates use these wetlands as refuges during dry times.","https://global-ecosystems.org/explore/groups/TF1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Coastal Freshwater Lagoons and Floodplain Meadows","Coastal Freshwater Lagoons and Floodplain Meadows","No further information",93,"F2.2","Small permanent freshwater lakes","With a surface area of up to 100 km2, the diversity of small permanent lakes, ponds and pools depends on their size, depth and connectivity. Littoral vegetation and benthic energy pathways are critical to productivity and food web complexity. Deep lakes have plankton, supporting fish, birds and frogs, in different habitats of the lake. Shallow lakes are often more productive, providing breeding habitat for birds, frogs and reptiles, but limited buffering against nutrient inputs may result in regime shifts between alternative stable states dominated either by large aquatic plants or phytoplankton.","https://global-ecosystems.org/explore/groups/F2.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Coastal Headland and Foredune Scrubs","Coastal Headland and Foredune Scrubs","No further information",17,"T3.2","Seasonally dry temperate heath and shrublands","These temperate ecosystems are dominated by sclerophyll shrubs with small or ericoid leaves. A low sparse tree canopy may or may not be present. Low-moderate productivity is limited by summer droughts and low nutrient availability. and sandy or loamy soils, with many diverse plant specialisations to low nutrient, and regular fires, accelerated by slow decomposition rates. Foodwebs vary from complex to simple, but most lack large herbivores and predators. Vertebrate herbivores have specialisations to exploit low nutrient vegetation and avoid recurring fires, which are influential on plant and animal life histories. Specific plant-invertebrate relationships (e.g. as larval hosts and pollinators) are common (moths and butterflies larval hosts, wasp pollinators).","https://global-ecosystems.org/explore/groups/T3.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Coastal Heath Swamps","Coastal Heath Swamps","No further information",75,"TF1.6","Boreal, temperate and montane peat bogs","Peat bogs in the boreal-subarctic and temperate areas of the world account for up to 40% of the world’s soil carbon. They are landscape sponges, with highly specialised plant life including shrubs, sedges and mosses equipped to grow in acidic, nutrient-poor, low-oxygen, waterlogged soils. Sphagnum moss and other peat-forming plants are foundational to these ecosystems. Insects are the dominant animal group, along with amphibians, reptiles, rodents and a few visiting birds.","https://global-ecosystems.org/explore/groups/TF1.6","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Coastal Swamp Forests","Coastal Swamp Forests","No further information",71,"TF1.2","Subtropical/temperate forested wetlands","Forested wetlands in temperate and subtropical climates undergo periodic flooding. One or two tree species dominate the canopy. Trees shape the flow of flood waters, the ground surface, and the understorey, as well as animal habitats. With flooding, complex aquatic food webs support turtles, frogs, fish and birds, but can produce microbial blooms with nutrients flushed from the floodplain. Many vertebrates use these wetlands as refuges during dry times.","https://global-ecosystems.org/explore/groups/TF1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Coastal Valley Grassy Woodlands","Coastal Valley Grassy Woodlands","No further information",25,"T4.4","Temperate woodlands","Temperate woodlands are structurally simple, with widely-spaced trees and a ground layer of grasses with scattered shrubs. They are globally distributed in temperate climates with warm-season droughts. Tree foliage is typically evergreen, but may be deciduous in cold dry climates. During warm summers, productive grasses on fertile soils sustain a complex foodweb of insects, reptiles, birds and mammals. The ground flora varies with rainfall and tree cover, which creates diverse microhabitats beneath. Large herbivores and their predators are important to maintaining woodland composition, with burrowing mammals influencing soil and nutrient cycling. Fires occur periodically, but have less influence than in pyric savannas (T4.2) or forests (T2.6).","https://global-ecosystems.org/explore/groups/T4.4","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Cool Temperate Rainforests","Cool Temperate Rainforests","No further information",9,"T2.3","Oceanic cool temperate rainforests","Oceanic cool temperate rainforests have evergreen or semi-deciduous, small-leaved trees, with conifers in some regions. These forests occupy a cooler, wetter climate than warm temperate forests (T2.4), but ocean influence promotes very high precipitation and limits persistence of winter snow (compared with T2.1 or T2.2). Tree diversity is low, but abundant epiphytic and terrestrial mosses and liverworts, ferns, lichens, and conspicuous fungi contribute to seasonal productivity. Foodwebs are simple, with low vertebrate diversity and fewer large herbivores and predators than T2.1 and T2.2, but with many species found nowhere else.","https://global-ecosystems.org/explore/groups/T2.3","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Cumberland Dry Sclerophyll Forests","Cumberland Dry Sclerophyll Forests","No further information",12,"T2.6","Temperate pyric sclerophyll forests and woodlands","In fire-prone temperate regions, temperate pyric sclerophyll forests are characterised by an open canopy of hard-leaved trees with a shrub layer underneath, sometimes with grasses and forbs. Productivity is limited by seasonal drought, hot summers, and low nutrients in sandy and loamy soils. Some groups of plants, birds, reptiles, and invertebrates have high diversity and uniqueness, many with locally restricted distributions. Plants and animals are adapted for persistence through successive summer droughts and fires and, although sensitive to fire frequency and season, periodic disturbance by fire is critical to maintaining forest diversity.","https://global-ecosystems.org/explore/groups/T2.6","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Desert Woodlands","Desert Woodlands","No further information",32,"T5.3","Sclerophyll hot deserts and semi-deserts","Sclerophyll hot deserts and semi-deserts occur across central and western Australia on sandy soils. Dry and very low nutrient conditions favour dominance of long-lived hard-leaved shrubs and hummock grasses. This vegetation concentrates scarce resources in patches that provide critical refuges for invertebrates, reptiles, ground-nesting birds and small mammals, whose digging activity contributes to nutrient cycling. Fires periodically liberate resources and restructure these ecosystems. Episodic rain storms regulated by regional climate cycles produce a ‘boom’ in productivity, with emergence of short-lived plants and high, but transient abundance of small mammals.","https://global-ecosystems.org/explore/groups/T5.3","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Dry Rainforests","Dry Rainforests","No further information",2,"T1.2","Tropical/Subtropical dry forests and thickets","Tropical-subtropical dry forests and thickets are characterised by fertile substrates and seasonally dry conditions (~1800 mm per year, with a period of 3 to 6 months receiving less than 100 mm per month) that drive markedly seasonal patterns of productivity. Tree-diversity is high, with a variable mixture of evergreen and drought-deciduous trees, with abundant vines, but fewer epiphytes, ferns, mosses, and forbs, limited by seasonal drought. Abundant leaf litter is decomposed by fungi and microbes within complex foodwebs dominated by vertebrates of all kinds.","https://global-ecosystems.org/explore/groups/T1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Dune Mallee Woodlands","Dune Mallee Woodlands","No further information",12,"T2.6","Temperate pyric sclerophyll forests and woodlands","In fire-prone temperate regions, temperate pyric sclerophyll forests are characterised by an open canopy of hard-leaved trees with a shrub layer underneath, sometimes with grasses and forbs. Productivity is limited by seasonal drought, hot summers, and low nutrients in sandy and loamy soils. Some groups of plants, birds, reptiles, and invertebrates have high diversity and uniqueness, many with locally restricted distributions. Plants and animals are adapted for persistence through successive summer droughts and fires and, although sensitive to fire frequency and season, periodic disturbance by fire is critical to maintaining forest diversity.","https://global-ecosystems.org/explore/groups/T2.6","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Eastern Riverine Forests","Eastern Riverine Forests","No further information",71,"TF1.2","Subtropical/temperate forested wetlands","Forested wetlands in temperate and subtropical climates undergo periodic flooding. One or two tree species dominate the canopy. Trees shape the flow of flood waters, the ground surface, and the understorey, as well as animal habitats. With flooding, complex aquatic food webs support turtles, frogs, fish and birds, but can produce microbial blooms with nutrients flushed from the floodplain. Many vertebrates use these wetlands as refuges during dry times.","https://global-ecosystems.org/explore/groups/TF1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Floodplain Transition Woodlands","Floodplain Transition Woodlands","No further information",25,"T4.4","Temperate woodlands","Temperate woodlands are structurally simple, with widely-spaced trees and a ground layer of grasses with scattered shrubs. They are globally distributed in temperate climates with warm-season droughts. Tree foliage is typically evergreen, but may be deciduous in cold dry climates. During warm summers, productive grasses on fertile soils sustain a complex foodweb of insects, reptiles, birds and mammals. The ground flora varies with rainfall and tree cover, which creates diverse microhabitats beneath. Large herbivores and their predators are important to maintaining woodland composition, with burrowing mammals influencing soil and nutrient cycling. Fires occur periodically, but have less influence than in pyric savannas (T4.2) or forests (T2.6).","https://global-ecosystems.org/explore/groups/T4.4","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Floodplain-Estuarine Transition Forests","Floodplain-Estuarine Transition Forests","No further information",71,"TF1.2","Subtropical/temperate forested wetlands","Forested wetlands in temperate and subtropical climates undergo periodic flooding. One or two tree species dominate the canopy. Trees shape the flow of flood waters, the ground surface, and the understorey, as well as animal habitats. With flooding, complex aquatic food webs support turtles, frogs, fish and birds, but can produce microbial blooms with nutrients flushed from the floodplain. Many vertebrates use these wetlands as refuges during dry times.","https://global-ecosystems.org/explore/groups/TF1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Gibber Chenopod Shrublands","Gibber Chenopod Shrublands","No further information",30,"T5.1","Semi-desert steppe","Semi-desert steppes on all continents are dominated by perennial shrubs, often with semi-fleshy or velvety foliage, and tussock grasses interspersed with bare ground. Low variable rainfall and extreme temperatures favour flora and fauna with drought and stress-tolerance adaptations, such as deep roots and nomadism. Growth and reproduction of shrubs and grasses is varies with rainfall, the cover of grass diminishing to near zero in extended droughts. Grass cover also depends on soil fertility and grazing animals, which may also limit shrub recruitment and growth. These steppes are among the most productive of desert ecosystems, with relatively abundant small and large herbivorous and seed-eating mammals supporting bird and mammal predators and scavengers.","https://global-ecosystems.org/explore/groups/T5.1","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Gibber Transition Shrublands","Gibber Transition Shrublands","No further information",32,"T5.3","Sclerophyll hot deserts and semi-deserts","Sclerophyll hot deserts and semi-deserts occur across central and western Australia on sandy soils. Dry and very low nutrient conditions favour dominance of long-lived hard-leaved shrubs and hummock grasses. This vegetation concentrates scarce resources in patches that provide critical refuges for invertebrates, reptiles, ground-nesting birds and small mammals, whose digging activity contributes to nutrient cycling. Fires periodically liberate resources and restructure these ecosystems. Episodic rain storms regulated by regional climate cycles produce a ‘boom’ in productivity, with emergence of short-lived plants and high, but transient abundance of small mammals.","https://global-ecosystems.org/explore/groups/T5.3","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Hunter-Macleay Dry Sclerophyll Forests","Hunter-Macleay Dry Sclerophyll Forests","No further information",12,"T2.6","Temperate pyric sclerophyll forests and woodlands","In fire-prone temperate regions, temperate pyric sclerophyll forests are characterised by an open canopy of hard-leaved trees with a shrub layer underneath, sometimes with grasses and forbs. Productivity is limited by seasonal drought, hot summers, and low nutrients in sandy and loamy soils. Some groups of plants, birds, reptiles, and invertebrates have high diversity and uniqueness, many with locally restricted distributions. Plants and animals are adapted for persistence through successive summer droughts and fires and, although sensitive to fire frequency and season, periodic disturbance by fire is critical to maintaining forest diversity.","https://global-ecosystems.org/explore/groups/T2.6","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Inland Floodplain Shrublands","Inland Floodplain Shrublands","No further information",74,"TF1.5","Episodic arid floodplains","Episodic arid floodplains rarely flood and are predominantly dry, sometimes for years. They are supplied by temporary rivers in semi-arid and arid regions of all continents. When floods come, there is a spike in productivity as nutrients mobilise from leaf litter and organic matter. At such times, dormant plants and animals form complex food webs, capitalising on short periods of high productivity.","https://global-ecosystems.org/explore/groups/TF1.5","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Inland Floodplain Swamps","Inland Floodplain Swamps","No further information",73,"TF1.4","Seasonal floodplain marshes","Seasonal flooding and drying regimes characterise high productivity floodplain marshes in the seasonal tropics and subhumid temperate regions. Typically, different plants respond to the mosaic of variable flooding regimes, supporting complex networks of invertebrates, waterbirds, reptiles, and mammals. Prey concentrate as the wetlands dry, and many plants and animals use specialised adaptations such as seed banks or egg banks, to survive drying.","https://global-ecosystems.org/explore/groups/TF1.4","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Inland Floodplain Woodlands","Inland Floodplain Woodlands","No further information",74,"TF1.5","Episodic arid floodplains","Episodic arid floodplains rarely flood and are predominantly dry, sometimes for years. They are supplied by temporary rivers in semi-arid and arid regions of all continents. When floods come, there is a spike in productivity as nutrients mobilise from leaf litter and organic matter. At such times, dormant plants and animals form complex food webs, capitalising on short periods of high productivity.","https://global-ecosystems.org/explore/groups/TF1.5","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Inland Riverine Forests","Inland Riverine Forests","No further information",71,"TF1.2","Subtropical/temperate forested wetlands","Forested wetlands in temperate and subtropical climates undergo periodic flooding. One or two tree species dominate the canopy. Trees shape the flow of flood waters, the ground surface, and the understorey, as well as animal habitats. With flooding, complex aquatic food webs support turtles, frogs, fish and birds, but can produce microbial blooms with nutrients flushed from the floodplain. Many vertebrates use these wetlands as refuges during dry times.","https://global-ecosystems.org/explore/groups/TF1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Inland Rocky Hill Woodlands","Inland Rocky Hill Woodlands","No further information",12,"T2.6","Temperate pyric sclerophyll forests and woodlands","In fire-prone temperate regions, temperate pyric sclerophyll forests are characterised by an open canopy of hard-leaved trees with a shrub layer underneath, sometimes with grasses and forbs. Productivity is limited by seasonal drought, hot summers, and low nutrients in sandy and loamy soils. Some groups of plants, birds, reptiles, and invertebrates have high diversity and uniqueness, many with locally restricted distributions. Plants and animals are adapted for persistence through successive summer droughts and fires and, although sensitive to fire frequency and season, periodic disturbance by fire is critical to maintaining forest diversity.","https://global-ecosystems.org/explore/groups/T2.6","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Inland Saline Lakes","Inland Saline Lakes","No further information",98,"F2.7","Ephemeral salt lakes","Ephemeral salt lakes in semi-arid and arid regions are shallow, with extreme variation in salinity during wet-dry cycles that limits life to a low diversity of specialised salt-tolerant species. The lakes are dry and salt-encrusted most of the time, but episodic inundation dilutes salt, allowing high growth of algae and larger plants which support crustaceans, insect larvae, fish and specialist waterbirds. These species use dormant life stages to survive drying, or disperse rapidly to other habitats when the lake dries.","https://global-ecosystems.org/explore/groups/F2.7","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Littoral Rainforests","Littoral Rainforests","No further information",2,"T1.2","Tropical/Subtropical dry forests and thickets","Tropical-subtropical dry forests and thickets are characterised by fertile substrates and seasonally dry conditions (~1800 mm per year, with a period of 3 to 6 months receiving less than 100 mm per month) that drive markedly seasonal patterns of productivity. Tree-diversity is high, with a variable mixture of evergreen and drought-deciduous trees, with abundant vines, but fewer epiphytes, ferns, mosses, and forbs, limited by seasonal drought. Abundant leaf litter is decomposed by fungi and microbes within complex foodwebs dominated by vertebrates of all kinds.","https://global-ecosystems.org/explore/groups/T1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
"2024/09/09 00:00:00",213,"nswgov_nsw_veg_2012","raster","NSWmap_v3_03_E_3848.tif","ClassName","Mangrove Swamps","Mangrove Swamps","No further information",169,"MFT1.2","Intertidal forests and shrublands","Mangroves create structurally complex and productive ecosystems in the intertidal zone of depositional coasts, around tropical and warm temperate regions. The biota includes aquatic and terrestrial species, and intertidal specialists. Large volumes of mangrove leaves and twigs are decomposed by fungi and bacteria, mobilising carbon and nutrients for invertebrates such as crabs, worms and snails. Shellfish and juvenile fish are protected from desiccation and predators amongst mangrove roots. Mangrove canopies support many terrestrial species, particularly birds. These forests are important carbon sinks, retaining organic matter in sediments and living biomass.","https://global-ecosystems.org/explore/groups/MFT1.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA,"001","0213001"
