"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement","band_no","band_ID"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE RIEGO SEMIPERMANENTE","AGRICULTURA DE RIEGO SEMIPERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE RIEGO SEMIPERMANENTE Y PERMANENTE","AGRICULTURA DE RIEGO SEMIPERMANENTE Y PERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE TEMPORAL ANUAL","AGRICULTURA DE TEMPORAL ANUAL","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE","AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE","AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE TEMPORAL PERMANENTE","AGRICULTURA DE TEMPORAL PERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE TEMPORAL SEMIPERMANENTE","AGRICULTURA DE TEMPORAL SEMIPERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","AGRICULTURA DE TEMPORAL SEMIPERMANENTE Y PERMANENTE","AGRICULTURA DE TEMPORAL SEMIPERMANENTE Y PERMANENTE","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","ASENTAMIENTOS HUMANOS","ASENTAMIENTOS HUMANOS","No further information",49,"T7.4","Urban and industrial ecosystems","Cities, smaller settlements and industrial areas are structurally complex ecosystems and characterised by their highly dynamic spatial structure. Diverse patch types include buildings, paved surfaces, transport infrastructure, parks and gardens; excavations, bare ground and refuse areas. Patches undergo periodic destruction and renewal. Human population density is high, relative to other ecosystems, and dependent on large subsidies of imported resources (particularly water, nutrients and food). Interactions among patch types and human social behaviours produce emergent properties and complex feedbacks among ecosystem components.","https://global-ecosystems.org/explore/groups/T7.4","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE CULTIVADO","BOSQUE CULTIVADO","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE AYARÍN","BOSQUE DE AYARÍN","No further information",7,"T2.1","Boreal and temperate high montane forests and woodlands","In boreal and mountainous cold, seasonally snow-prone climates, acid soils support structurally simple forests made up of needle-leaf conifer trees, sometimes with broad-leaf deciduous trees. Large forest trees provide habitat for fungi, mosses and liverworts. Seasonal understorey growth sustains high densities of herbivores such as bear, deer, and a variety of insects, with predators such as lynx, wolves and raptors. Plants and animals survive cold winters through freeze-tolerant organs, hibernation or migratory movements.","https://global-ecosystems.org/explore/groups/T2.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE CEDRO","BOSQUE DE CEDRO","No further information",7,"T2.1","Boreal and temperate high montane forests and woodlands","In boreal and mountainous cold, seasonally snow-prone climates, acid soils support structurally simple forests made up of needle-leaf conifer trees, sometimes with broad-leaf deciduous trees. Large forest trees provide habitat for fungi, mosses and liverworts. Seasonal understorey growth sustains high densities of herbivores such as bear, deer, and a variety of insects, with predators such as lynx, wolves and raptors. Plants and animals survive cold winters through freeze-tolerant organs, hibernation or migratory movements.","https://global-ecosystems.org/explore/groups/T2.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE ENCINO","BOSQUE DE ENCINO","No further information",8,"T2.2","Deciduous temperate forests","At cool temperate latitudes in the Northern hemisphere, fertile soils and high precipitation support forests dominated by broadleaf deciduous trees, although evergreen needleleaf trees may account for up to one-third of the canopy. Cold snow-prone winters punctuate a limited but highly productive growing season. Fungi and bacteria play vital roles in decomposition of the seasonal leaf fall on the forest floor, with insects and browsing herbivores important in carbon and nutrient cycling. Herbivores such as deer and hares are prey to feline, canine and avian predators. Winter dormancy, hibernation and migration are key strategies enabling survival of plants and animals.","https://global-ecosystems.org/explore/groups/T2.2","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE ENCINO-PINO","BOSQUE DE ENCINO-PINO","No further information",8,"T2.2","Deciduous temperate forests","At cool temperate latitudes in the Northern hemisphere, fertile soils and high precipitation support forests dominated by broadleaf deciduous trees, although evergreen needleleaf trees may account for up to one-third of the canopy. Cold snow-prone winters punctuate a limited but highly productive growing season. Fungi and bacteria play vital roles in decomposition of the seasonal leaf fall on the forest floor, with insects and browsing herbivores important in carbon and nutrient cycling. Herbivores such as deer and hares are prey to feline, canine and avian predators. Winter dormancy, hibernation and migration are key strategies enabling survival of plants and animals.","https://global-ecosystems.org/explore/groups/T2.2","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE GALERÍA","BOSQUE DE GALERÍA","No further information",71,"TF1.2","Subtropical/temperate forested wetlands","Forested wetlands in temperate and subtropical climates undergo periodic flooding. One or two tree species dominate the canopy. Trees shape the flow of flood waters, the ground surface, and the understorey, as well as animal habitats. With flooding, complex aquatic food webs support turtles, frogs, fish and birds, but can produce microbial blooms with nutrients flushed from the floodplain. Many vertebrates use these wetlands as refuges during dry times.","https://global-ecosystems.org/explore/groups/TF1.2","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE MEZQUITE","BOSQUE DE MEZQUITE","No further information",2,"T1.2","Tropical/Subtropical dry forests and thickets","Tropical-subtropical dry forests and thickets are characterised by fertile substrates and seasonally dry conditions (~1800 mm per year, with a period of 3 to 6 months receiving less than 100 mm per month) that drive markedly seasonal patterns of productivity. Tree-diversity is high, with a variable mixture of evergreen and drought-deciduous trees, with abundant vines, but fewer epiphytes, ferns, mosses, and forbs, limited by seasonal drought. Abundant leaf litter is decomposed by fungi and microbes within complex foodwebs dominated by vertebrates of all kinds.","https://global-ecosystems.org/explore/groups/T1.2","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE OYAMEL","BOSQUE DE OYAMEL","No further information",7,"T2.1","Boreal and temperate high montane forests and woodlands","In boreal and mountainous cold, seasonally snow-prone climates, acid soils support structurally simple forests made up of needle-leaf conifer trees, sometimes with broad-leaf deciduous trees. Large forest trees provide habitat for fungi, mosses and liverworts. Seasonal understorey growth sustains high densities of herbivores such as bear, deer, and a variety of insects, with predators such as lynx, wolves and raptors. Plants and animals survive cold winters through freeze-tolerant organs, hibernation or migratory movements.","https://global-ecosystems.org/explore/groups/T2.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE PINO","BOSQUE DE PINO","No further information",7,"T2.1","Boreal and temperate high montane forests and woodlands","In boreal and mountainous cold, seasonally snow-prone climates, acid soils support structurally simple forests made up of needle-leaf conifer trees, sometimes with broad-leaf deciduous trees. Large forest trees provide habitat for fungi, mosses and liverworts. Seasonal understorey growth sustains high densities of herbivores such as bear, deer, and a variety of insects, with predators such as lynx, wolves and raptors. Plants and animals survive cold winters through freeze-tolerant organs, hibernation or migratory movements.","https://global-ecosystems.org/explore/groups/T2.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE PINO-ENCINO","BOSQUE DE PINO-ENCINO","No further information",7,"T2.1","Boreal and temperate high montane forests and woodlands","In boreal and mountainous cold, seasonally snow-prone climates, acid soils support structurally simple forests made up of needle-leaf conifer trees, sometimes with broad-leaf deciduous trees. Large forest trees provide habitat for fungi, mosses and liverworts. Seasonal understorey growth sustains high densities of herbivores such as bear, deer, and a variety of insects, with predators such as lynx, wolves and raptors. Plants and animals survive cold winters through freeze-tolerant organs, hibernation or migratory movements.","https://global-ecosystems.org/explore/groups/T2.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE DE TÁSCATE","BOSQUE DE TÁSCATE","No further information",7,"T2.1","Boreal and temperate high montane forests and woodlands","In boreal and mountainous cold, seasonally snow-prone climates, acid soils support structurally simple forests made up of needle-leaf conifer trees, sometimes with broad-leaf deciduous trees. Large forest trees provide habitat for fungi, mosses and liverworts. Seasonal understorey growth sustains high densities of herbivores such as bear, deer, and a variety of insects, with predators such as lynx, wolves and raptors. Plants and animals survive cold winters through freeze-tolerant organs, hibernation or migratory movements.","https://global-ecosystems.org/explore/groups/T2.1","ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
"2024/09/04 00:00:00",122,"inegi_mex_lcov_2021","vector","cdv_usuev250sVII_cnal","DESCRIPCIO","BOSQUE INDUCIDO","BOSQUE INDUCIDO","No further information",255,"NA","No Data","No Data",NA,"ValueToValue",,"INEGI_NCAVES","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0122001"
